Category,Street ID,Street Name,Context,Outcome Category,Outcome Date,Service,Location Subtype,ID,Persistent ID,Epoch,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location
Other theft,960938,On or near Marchmont Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75303409,e13e78966473a3f3f600394aa0ef8135911cf0d9d595659815529c4acb42cd24,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530180.226,182282.704,-0.124891,51.524465,This is only an approximation of where the crime happened,18/02/2021,"(51.524465, -0.124891)"
Other theft,960756,On or near Bayley Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75303408,f4f21f67f101170ca9fb5ac753de9200f9a3291161f1e4eb691c3f8350753881,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529702.257,181621.755,-0.13202,51.518635,This is only an approximation of where the crime happened,18/02/2021,"(51.518635, -0.13202)"
Other theft,960590,On or near Further/higher Educational Building,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75303407,352d147dc78d76829f281e5c1d21ec013db5ccbb12a9116a122235b73da12b5f,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529587.227,182301.706,-0.133427,51.524772,This is only an approximation of where the crime happened,18/02/2021,"(51.524772, -0.133427)"
Other theft,960587,On or near Further/higher Educational Building,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75303396,2a99e4fc1f0cec23472ffa5a6c99b1584d1c022e529dba925df8c0383b872513,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529854.206,182265.792,-0.129594,51.524388,This is only an approximation of where the crime happened,18/02/2021,"(51.524388, -0.129594)"
Other theft,960761,On or near Supermarket,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75324129,2b7ecb507ac5829da58ed169a6457d48e21b9b33b95a6b28278e52ce2a263a71,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529527.268,181767.733,-0.134487,51.519987,This is only an approximation of where the crime happened,18/02/2021,"(51.519987, -0.134487)"
Other theft,956630,On or near Great Russell Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75297506,615ffe906351a52763eb08c585efc1a681ca1e67f842f4d12052c64edddd3795,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530085.273,181569.788,-0.126522,51.51808,This is only an approximation of where the crime happened,18/02/2021,"(51.51808, -0.126522)"
Other theft,961001,On or near Southampton Row,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75281231,f388da23febfcd8c71069aeea58c2868914207773219bb57fcaea78c9a795248,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530310.24,181868.759,-0.123171,51.520715,This is only an approximation of where the crime happened,18/02/2021,"(51.520715, -0.123171)"
Other theft,960645,On or near Whitfield Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75324131,566046ccd9bb237ac1d736a650861b31e424c20fbc34571863a9d62e16d473cd,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529246.229,182169.729,-0.138388,51.523664,This is only an approximation of where the crime happened,18/02/2021,"(51.523664, -0.138388)"
Other theft,956624,On or near New Oxford Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75326943,bf87fb047a772ba521c271c04baae072d613f1be6a2e8086a8999d3308b5bd9a,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529870.22,181389.811,-0.129686,51.516512,This is only an approximation of where the crime happened,18/02/2021,"(51.516512, -0.129686)"
Other theft,960756,On or near Bayley Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75326393,102c66a308ad17b46212783295ef275431c192b446dddaf05acf9f5155aa0459,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529702.257,181621.755,-0.13202,51.518635,This is only an approximation of where the crime happened,18/02/2021,"(51.518635, -0.13202)"
Other theft,960528,On or near Tavistock Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75323624,ad0b169387d69d18c8596a0b95edc8f61002ec9fed6f7b32070f021b49d7ff6c,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530102.198,182396.763,-0.125973,51.525508,This is only an approximation of where the crime happened,18/02/2021,"(51.525508, -0.125973)"
Other theft,960741,On or near Scala Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75324112,192ee0c0756e4110b5a98b677d9c45059e61a08c31537cd72d82e06f1e929100,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529448.28,181772.731,-0.135623,51.52005,This is only an approximation of where the crime happened,18/02/2021,"(51.52005, -0.135623)"
Other theft,956641,On or near Theatre/concert Hall,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75324173,8113cc74a72cdaf06a00337b6ad6b53526834da5ddaf847614b7e7a208f9d29e,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529869.246,181438.746,-0.129682,51.516952,This is only an approximation of where the crime happened,18/02/2021,"(51.516952, -0.129682)"
Other theft,1488735,Russell Square (lu Station),,,,British Transport Police,London Underground Station,89438792,,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530223.389,182120.793,-0.124329,51.523,This is only an approximation of where the crime happened,18/02/2021,"(51.523, -0.124329)"
Other theft,960756,On or near Bayley Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75323347,a3739b2b74182bc51a576d2f274aad71ad7e902263679e2738162e13a8dee320,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529702.257,181621.755,-0.13202,51.518635,This is only an approximation of where the crime happened,18/02/2021,"(51.518635, -0.13202)"
Other theft,960590,On or near Further/higher Educational Building,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75323344,a6c7865bc9bf4cee3e3ed4aa1f26c2aed0808a23c3238b15d9448feee2744092,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529587.227,182301.706,-0.133427,51.524772,This is only an approximation of where the crime happened,18/02/2021,"(51.524772, -0.133427)"
Other theft,1488735,Russell Square (lu Station),,,,British Transport Police,London Underground Station,89438793,,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530223.389,182120.793,-0.124329,51.523,This is only an approximation of where the crime happened,18/02/2021,"(51.523, -0.124329)"
Other theft,960700,On or near Hospital,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75333326,74abb8490a2d9fc71fb401947f08a5fab58e2b1b1f2fc5a833c6cc12de76de12,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529337.261,182304.795,-0.137027,51.524857,This is only an approximation of where the crime happened,18/02/2021,"(51.524857, -0.137027)"
Other theft,960558,On or near Endsleigh Gardens,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75322426,5293158c1a737fca87abcd2a38e1e3d54de1bdf00b2761a2e5313ed207b4c60d,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529695.26,182482.722,-0.131804,51.526374,This is only an approximation of where the crime happened,18/02/2021,"(51.526374, -0.131804)"
Other theft,1488623,Euston Square (lu Station),,,,British Transport Police,London Underground Station,89438654,,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529432.276,182378.762,-0.135631,51.5255,This is only an approximation of where the crime happened,18/02/2021,"(51.5255, -0.135631)"
Other theft,960748,On or near Goodge Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75321119,61984bb05a2e65f72f8fca2db73c5bab0d7344c7352ab26ad8b40017bd1131e6,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529477.279,181721.727,-0.135224,51.519585,This is only an approximation of where the crime happened,18/02/2021,"(51.519585, -0.135224)"
Other theft,960635,On or near Pedestrian Subway,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75321118,3020badf2f797dd34c833195ef6eed5d7b93b5065effeaa117759ad6e4f1508d,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529275.257,182283.743,-0.137928,51.524682,This is only an approximation of where the crime happened,18/02/2021,"(51.524682, -0.137928)"
Other theft,960988,On or near Shopping Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75320909,5576b2bde42ee3d2071233e3a6e1dc0bc5dffec0eace5482c822fbbf3b9d0d67,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530253.25,182290.806,-0.123836,51.524521,This is only an approximation of where the crime happened,18/02/2021,"(51.524521, -0.123836)"
Other theft,960660,On or near Midford Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75320907,0baa98cb70a472f1d68d3cb2669550f04c53e82a471a47e2fd4d83f4af0e153f,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529326.253,182123.806,-0.137252,51.523233,This is only an approximation of where the crime happened,18/02/2021,"(51.523233, -0.137252)"
Other theft,960513,On or near Parking Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75320905,e977e08cc9fba7618d394b33c5b0b62765eb4d2763bdc0b6eafc218c2582b1d3,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530069.267,182221.777,-0.126512,51.523943,This is only an approximation of where the crime happened,18/02/2021,"(51.523943, -0.126512)"
Other theft,956634,On or near Bloomsbury Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75320900,1070cebc76a2671187233099c2e02fd5afff9561b3b181db3cec778a0de38472,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529998.228,181555.766,-0.127781,51.517974,This is only an approximation of where the crime happened,18/02/2021,"(51.517974, -0.127781)"
Other theft,960907,On or near Parking Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75320867,8c2ea0444a08f8711e65db9a11ce722194f637d9db175585b7740989999b0f6d,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530195.247,182159.796,-0.12472,51.523357,This is only an approximation of where the crime happened,18/02/2021,"(51.523357, -0.12472)"
Other theft,960761,On or near Supermarket,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75321302,22e857aa188dcdd3d456a901a6395e8de382be5d7092ce2449204a23b8f01245,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529527.268,181767.733,-0.134487,51.519987,This is only an approximation of where the crime happened,18/02/2021,"(51.519987, -0.134487)"
Other theft,956624,On or near New Oxford Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75346158,aa1cf6de635c604c94b9ba6a3b510d1033d58aa2a3c2ec75f8570802a3f1bf5d,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529870.22,181389.811,-0.129686,51.516512,This is only an approximation of where the crime happened,18/02/2021,"(51.516512, -0.129686)"
Other theft,960513,On or near Parking Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75291199,ff77d25bb3258221a8e089181a23f4236c561a85b6d6dc50d5688a22e8f2f550,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530069.267,182221.777,-0.126512,51.523943,This is only an approximation of where the crime happened,18/02/2021,"(51.523943, -0.126512)"
Other theft,960762,On or near Shopping Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75290570,d5a62cb6197e2151febd42e4012c191b98da46c48e83e8708bea22a345f08ae6,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529590.242,181734.733,-0.133592,51.519676,This is only an approximation of where the crime happened,18/02/2021,"(51.519676, -0.133592)"
Other theft,960763,On or near Further/higher Educational Building,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75290319,a9abe2670fdf64acf6aaeb0452c9444e0fbffee695c6ff9c497ab42b616547af,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529912.218,181704.787,-0.128965,51.519333,This is only an approximation of where the crime happened,18/02/2021,"(51.519333, -0.128965)"
Other theft,956614,On or near Stephen Mews,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75345735,60e35db190c9510cf0d539793ec9fc7852ec6befd0416370253ccc09c8587668,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529623.257,181542.738,-0.133187,51.517943,This is only an approximation of where the crime happened,18/02/2021,"(51.517943, -0.133187)"
Other theft,960589,On or near Further/higher Educational Building,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75297505,ee30c7216b2ed1d32660feb44c89fb7d40d2b03023140bcb513890341fe4fa20,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529881.245,181946.795,-0.129322,51.521515,This is only an approximation of where the crime happened,18/02/2021,"(51.521515, -0.129322)"
Other theft,960635,On or near Pedestrian Subway,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75297535,221468196f61db89172e692f206203eb3e373e9ea49f5ee1288965599b792ee8,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529275.257,182283.743,-0.137928,51.524682,This is only an approximation of where the crime happened,18/02/2021,"(51.524682, -0.137928)"
Other theft,960660,On or near Midford Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75297523,d8cc858ba50bc14494bcca3bfb026dbd1ee6587dfe5e7650df81eb17a039506e,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529326.253,182123.806,-0.137252,51.523233,This is only an approximation of where the crime happened,18/02/2021,"(51.523233, -0.137252)"
Other theft,960750,On or near Goodge Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75299728,370453e755b27275a5da4061afb42c914e99673b193a506dd84eae55c1b58792,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529369.226,181706.735,-0.136786,51.519475,This is only an approximation of where the crime happened,18/02/2021,"(51.519475, -0.136786)"
Other theft,960956,On or near Grenville Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75299663,f20d6bcc265c5af15379fb122cd85ec5dadae96f800407ad5347c56028d36780,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530378.255,182158.702,-0.122084,51.523305,This is only an approximation of where the crime happened,18/02/2021,"(51.523305, -0.122084)"
Other theft,960761,On or near Supermarket,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75345722,09ea1aa1de5078051066586ce37560f237443daf59489224d50e5dc2fce7d656,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529527.268,181767.733,-0.134487,51.519987,This is only an approximation of where the crime happened,18/02/2021,"(51.519987, -0.134487)"
Other theft,960988,On or near Shopping Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75296018,3d89a6ed2855dec1cb686551994ffa83474218b669de7a2827177ba02b4d5a5d,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530253.25,182290.806,-0.123836,51.524521,This is only an approximation of where the crime happened,18/02/2021,"(51.524521, -0.123836)"
Other theft,961002,On or near Russell Square,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75345602,316471d3b8ec5eb20d3b34c71aeda618440937f072be3b37d84fc6a132d1f575,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530164.255,181903.741,-0.125261,51.521063,This is only an approximation of where the crime happened,18/02/2021,"(51.521063, -0.125261)"
Other theft,960590,On or near Further/higher Educational Building,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75296019,fc6206f1cf1a95d3d7dd893a3b8cfd3099ab4e0f6d70da47b777f8bbce73b613,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529587.227,182301.706,-0.133427,51.524772,This is only an approximation of where the crime happened,18/02/2021,"(51.524772, -0.133427)"
Other theft,960645,On or near Whitfield Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75294083,8565225238ea6f6854ac5a16842b0f8b60e1f3896d231c342427716671136794,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529246.229,182169.729,-0.138388,51.523664,This is only an approximation of where the crime happened,18/02/2021,"(51.523664, -0.138388)"
Other theft,960906,On or near Parking Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75293825,1d0bdc600acf6e81ed1484a41024ed7d15faabf1a6ceace31007d2f365db07c1,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530237.208,182220.737,-0.124093,51.523895,This is only an approximation of where the crime happened,18/02/2021,"(51.523895, -0.124093)"
Other theft,961011,On or near Montague Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75296722,03d7afccca7079f1f438786f0fc00ce80001f9ffde55eb2a9aa06cedf6a3b0e0,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530159.215,181753.726,-0.125389,51.519716,This is only an approximation of where the crime happened,18/02/2021,"(51.519716, -0.125389)"
Other theft,960673,On or near Grafton Way,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75296716,c8ade6f074b16a4c1434502855e1498aa57d6a0dffe032a1a54ee6fe9322c3cd,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529279.238,182143.752,-0.137922,51.523423,This is only an approximation of where the crime happened,18/02/2021,"(51.523423, -0.137922)"
Other theft,960563,On or near Cypress Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75296084,ab45ba0381237dc5f38e8b124241733c024a78db14c82ed804b9e4e3a022d9f2,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529360.27,182033.763,-0.136795,51.522416,This is only an approximation of where the crime happened,18/02/2021,"(51.522416, -0.136795)"
Other theft,960528,On or near Tavistock Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75296081,688f93b480a0259c8689cde2b5ee49ff8f8a514f0e9d0140f6f46ea71a8044e6,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,530102.198,182396.763,-0.125973,51.525508,This is only an approximation of where the crime happened,18/02/2021,"(51.525508, -0.125973)"
Other theft,956625,On or near Morwell Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75295262,5d81367dd993e643b00e9a0c5895d0414798170cf77337633bec24a4b547acc1,06/01/2019 12:00:00 AM,E05000129,Bloomsbury,529758.213,181572.777,-0.131232,51.518182,This is only an approximation of where the crime happened,18/02/2021,"(51.518182, -0.131232)"
